dataset;label;message_id;variant_filename;vocab_type;codepoint;salt_location;n_insert_subject;n_insert_body;spam_flag;score;threshold;rule_count;rules;protocol_line;spamd_headers
salted;spam;00298.792592957289d30448ca3c68b301c896;00298__salted__broad__cp200B__single.792592957289d30448ca3c68b301c896;broad;200B;body;0;3;False;4.0;5.0;3;LOTS_OF_MONEY|MONEY_FREEMAIL_REPTO|MSOE_MID_WRONG_CASE;SPAMD/1.1 0 EX_OK;"Content-length: 1337 | Spam: False ; 4.0 / 5.0"
salted;spam;00298.90b548a0816ca0783f012bb9c69166cc;00298__salted__broad__cp200B__single.90b548a0816ca0783f012bb9c69166cc;broad;200B;both;1;3;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1586 | Spam: False ; 0.0 / 5.0"
salted;spam;00298.792592957289d30448ca3c68b301c896;00298__salted__broad__cp200C__single.792592957289d30448ca3c68b301c896;broad;200C;body;0;3;False;4.0;5.0;3;LOTS_OF_MONEY|MONEY_FREEMAIL_REPTO|MSOE_MID_WRONG_CASE;SPAMD/1.1 0 EX_OK;"Content-length: 1337 | Spam: False ; 4.0 / 5.0"
salted;spam;00298.90b548a0816ca0783f012bb9c69166cc;00298__salted__broad__cp200C__single.90b548a0816ca0783f012bb9c69166cc;broad;200C;both;1;3;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1586 | Spam: False ; 0.0 / 5.0"
salted;spam;00298.792592957289d30448ca3c68b301c896;00298__salted__broad__cp200D__single.792592957289d30448ca3c68b301c896;broad;200D;body;0;3;False;4.0;5.0;3;LOTS_OF_MONEY|MONEY_FREEMAIL_REPTO|MSOE_MID_WRONG_CASE;SPAMD/1.1 0 EX_OK;"Content-length: 1337 | Spam: False ; 4.0 / 5.0"
salted;spam;00298.90b548a0816ca0783f012bb9c69166cc;00298__salted__broad__cp200D__single.90b548a0816ca0783f012bb9c69166cc;broad;200D;both;1;3;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1586 | Spam: False ; 0.0 / 5.0"
salted;spam;00300.834f370a21ca4f1774d5724b5443411c;00300__salted__broad__cp00AD__single.834f370a21ca4f1774d5724b5443411c;broad;00AD;subject;1;0;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1509 | Spam: False ; 0.0 / 5.0"
salted;spam;00300.834f370a21ca4f1774d5724b5443411c;00300__salted__broad__cp200B__single.834f370a21ca4f1774d5724b5443411c;broad;200B;subject;1;0;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1512 | Spam: False ; 0.0 / 5.0"
salted;spam;00300.834f370a21ca4f1774d5724b5443411c;00300__salted__broad__cp200C__single.834f370a21ca4f1774d5724b5443411c;broad;200C;subject;1;0;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1512 | Spam: False ; 0.0 / 5.0"
salted;spam;00300.834f370a21ca4f1774d5724b5443411c;00300__salted__broad__cp200D__single.834f370a21ca4f1774d5724b5443411c;broad;200D;subject;1;0;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1512 | Spam: False ; 0.0 / 5.0"
salted;spam;00301.3b6fa92db458408d9468360fc034d280;00301__salted__broad__cp00AD__single.3b6fa92db458408d9468360fc034d280;broad;00AD;body;0;3;False;4.4;5.0;3;END_FUTURE_EMAILS|EXCUSE_REMOVE|FUZZY_PRICES;SPAMD/1.1 0 EX_OK;"Content-length: 983 | Spam: False ; 4.4 / 5.0"
salted;spam;00301.68fe7955b96d085360ca916289e8e716;00301__salted__broad__cp00AD__single.68fe7955b96d085360ca916289e8e716;broad;00AD;both;1;3;False;1.7;5.0;3;END_FUTURE_EMAILS|FUZZY_PRICES|HEADER_FROM_DIFFERENT_DOMAINS;SPAMD/1.1 0 EX_OK;"Content-length: 2583 | Spam: False ; 1.7 / 5.0"
salted;spam;00301.3b6fa92db458408d9468360fc034d280;00301__salted__broad__cp200B__single.3b6fa92db458408d9468360fc034d280;broad;200B;body;0;3;False;3.7;5.0;2;END_FUTURE_EMAILS|EXCUSE_REMOVE;SPAMD/1.1 0 EX_OK;"Content-length: 962 | Spam: False ; 3.7 / 5.0"
salted;spam;00301.68fe7955b96d085360ca916289e8e716;00301__salted__broad__cp200B__single.68fe7955b96d085360ca916289e8e716;broad;200B;both;1;3;False;1.0;5.0;2;END_FUTURE_EMAILS|HEADER_FROM_DIFFERENT_DOMAINS;SPAMD/1.1 0 EX_OK;"Content-length: 2567 | Spam: False ; 1.0 / 5.0"
salted;spam;00301.3b6fa92db458408d9468360fc034d280;00301__salted__broad__cp200C__single.3b6fa92db458408d9468360fc034d280;broad;200C;body;0;3;False;3.7;5.0;2;END_FUTURE_EMAILS|EXCUSE_REMOVE;SPAMD/1.1 0 EX_OK;"Content-length: 962 | Spam: False ; 3.7 / 5.0"
salted;spam;00301.68fe7955b96d085360ca916289e8e716;00301__salted__broad__cp200C__single.68fe7955b96d085360ca916289e8e716;broad;200C;both;1;3;False;1.0;5.0;2;END_FUTURE_EMAILS|HEADER_FROM_DIFFERENT_DOMAINS;SPAMD/1.1 0 EX_OK;"Content-length: 2567 | Spam: False ; 1.0 / 5.0"
salted;spam;00301.3b6fa92db458408d9468360fc034d280;00301__salted__broad__cp200D__single.3b6fa92db458408d9468360fc034d280;broad;200D;body;0;3;False;3.7;5.0;2;END_FUTURE_EMAILS|EXCUSE_REMOVE;SPAMD/1.1 0 EX_OK;"Content-length: 962 | Spam: False ; 3.7 / 5.0"
salted;spam;00301.68fe7955b96d085360ca916289e8e716;00301__salted__broad__cp200D__single.68fe7955b96d085360ca916289e8e716;broad;200D;both;1;3;False;1.0;5.0;2;END_FUTURE_EMAILS|HEADER_FROM_DIFFERENT_DOMAINS;SPAMD/1.1 0 EX_OK;"Content-length: 2567 | Spam: False ; 1.0 / 5.0"
salted;spam;00302.7f695c69d4cbe06e91cddd2ca7cddf33;00302__salted__broad__cp00AD__single.7f695c69d4cbe06e91cddd2ca7cddf33;broad;00AD;body;0;3;False;4.3;5.0;2;BODY_ENHANCEMENT|GUARANTEED_100_PERCENT;SPAMD/1.1 0 EX_OK;"Content-length: 1366 | Spam: False ; 4.3 / 5.0"
salted;spam;00302.7f695c69d4cbe06e91cddd2ca7cddf33;00302__salted__broad__cp200B__single.7f695c69d4cbe06e91cddd2ca7cddf33;broad;200B;body;0;3;False;4.3;5.0;2;BODY_ENHANCEMENT|GUARANTEED_100_PERCENT;SPAMD/1.1 0 EX_OK;"Content-length: 1366 | Spam: False ; 4.3 / 5.0"
salted;spam;00302.7f695c69d4cbe06e91cddd2ca7cddf33;00302__salted__broad__cp200C__single.7f695c69d4cbe06e91cddd2ca7cddf33;broad;200C;body;0;3;False;4.3;5.0;2;BODY_ENHANCEMENT|GUARANTEED_100_PERCENT;SPAMD/1.1 0 EX_OK;"Content-length: 1366 | Spam: False ; 4.3 / 5.0"
salted;spam;00302.7f695c69d4cbe06e91cddd2ca7cddf33;00302__salted__broad__cp200D__single.7f695c69d4cbe06e91cddd2ca7cddf33;broad;200D;body;0;3;False;4.3;5.0;2;BODY_ENHANCEMENT|GUARANTEED_100_PERCENT;SPAMD/1.1 0 EX_OK;"Content-length: 1366 | Spam: False ; 4.3 / 5.0"
salted;spam;00303.22239f1393297a691eb5df3dfe7a5001;00303__salted__broad__cp00AD__single.22239f1393297a691eb5df3dfe7a5001;broad;00AD;body;0;3;False;0.0;5.0;1;WEIRD_QUOTING	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1748 | Spam: False ; 0.0 / 5.0"
salted;spam;00303.7d749e4a46ceb169ea1af5b9e5ab39a9;00303__salted__broad__cp00AD__single.7d749e4a46ceb169ea1af5b9e5ab39a9;broad;00AD;subject;1;0;False;0.0;5.0;1;LOTS_OF_MONEY	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 961 | Spam: False ; 0.0 / 5.0"
salted;spam;00303.22239f1393297a691eb5df3dfe7a5001;00303__salted__broad__cp200B__single.22239f1393297a691eb5df3dfe7a5001;broad;200B;body;0;3;False;0.0;5.0;1;WEIRD_QUOTING	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1748 | Spam: False ; 0.0 / 5.0"
salted;spam;00303.7d749e4a46ceb169ea1af5b9e5ab39a9;00303__salted__broad__cp200B__single.7d749e4a46ceb169ea1af5b9e5ab39a9;broad;200B;subject;1;0;False;0.0;5.0;1;LOTS_OF_MONEY	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 965 | Spam: False ; 0.0 / 5.0"
salted;spam;00303.22239f1393297a691eb5df3dfe7a5001;00303__salted__broad__cp200C__single.22239f1393297a691eb5df3dfe7a5001;broad;200C;body;0;3;False;0.0;5.0;1;WEIRD_QUOTING	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1748 | Spam: False ; 0.0 / 5.0"
salted;spam;00303.7d749e4a46ceb169ea1af5b9e5ab39a9;00303__salted__broad__cp200C__single.7d749e4a46ceb169ea1af5b9e5ab39a9;broad;200C;subject;1;0;False;0.0;5.0;1;LOTS_OF_MONEY	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 965 | Spam: False ; 0.0 / 5.0"
salted;spam;00303.22239f1393297a691eb5df3dfe7a5001;00303__salted__broad__cp200D__single.22239f1393297a691eb5df3dfe7a5001;broad;200D;body;0;3;False;0.0;5.0;1;WEIRD_QUOTING	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1748 | Spam: False ; 0.0 / 5.0"
salted;spam;00303.7d749e4a46ceb169ea1af5b9e5ab39a9;00303__salted__broad__cp200D__single.7d749e4a46ceb169ea1af5b9e5ab39a9;broad;200D;subject;1;0;False;0.0;5.0;1;LOTS_OF_MONEY	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 965 | Spam: False ; 0.0 / 5.0"
salted;spam;00305.1f2a712e25638b0a4868155b37022cf1;00305__salted__broad__cp00AD__single.1f2a712e25638b0a4868155b37022cf1;broad;00AD;subject;1;0;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1384 | Spam: False ; 0.0 / 5.0"
salted;spam;00305.f80c21904d6d4f6facd036450a588b0d;00305__salted__broad__cp00AD__single.f80c21904d6d4f6facd036450a588b0d;broad;00AD;both;1;3;False;1.7;5.0;3;END_FUTURE_EMAILS|FUZZY_PRICES|HEADER_FROM_DIFFERENT_DOMAINS;SPAMD/1.1 0 EX_OK;"Content-length: 2205 | Spam: False ; 1.7 / 5.0"
salted;spam;00305.1f2a712e25638b0a4868155b37022cf1;00305__salted__broad__cp200B__single.1f2a712e25638b0a4868155b37022cf1;broad;200B;subject;1;0;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1387 | Spam: False ; 0.0 / 5.0"
salted;spam;00305.f80c21904d6d4f6facd036450a588b0d;00305__salted__broad__cp200B__single.f80c21904d6d4f6facd036450a588b0d;broad;200B;both;1;3;False;1.0;5.0;2;END_FUTURE_EMAILS|HEADER_FROM_DIFFERENT_DOMAINS;SPAMD/1.1 0 EX_OK;"Content-length: 2189 | Spam: False ; 1.0 / 5.0"
salted;spam;00305.1f2a712e25638b0a4868155b37022cf1;00305__salted__broad__cp200C__single.1f2a712e25638b0a4868155b37022cf1;broad;200C;subject;1;0;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1387 | Spam: False ; 0.0 / 5.0"
salted;spam;00305.f80c21904d6d4f6facd036450a588b0d;00305__salted__broad__cp200C__single.f80c21904d6d4f6facd036450a588b0d;broad;200C;both;1;3;False;1.0;5.0;2;END_FUTURE_EMAILS|HEADER_FROM_DIFFERENT_DOMAINS;SPAMD/1.1 0 EX_OK;"Content-length: 2189 | Spam: False ; 1.0 / 5.0"
salted;spam;00305.1f2a712e25638b0a4868155b37022cf1;00305__salted__broad__cp200D__single.1f2a712e25638b0a4868155b37022cf1;broad;200D;subject;1;0;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1387 | Spam: False ; 0.0 / 5.0"
salted;spam;00305.f80c21904d6d4f6facd036450a588b0d;00305__salted__broad__cp200D__single.f80c21904d6d4f6facd036450a588b0d;broad;200D;both;1;3;False;1.0;5.0;2;END_FUTURE_EMAILS|HEADER_FROM_DIFFERENT_DOMAINS;SPAMD/1.1 0 EX_OK;"Content-length: 2189 | Spam: False ; 1.0 / 5.0"
salted;spam;00306.9e12acdecaf3825733a1aadc2455b166;00306__salted__broad__cp00AD__single.9e12acdecaf3825733a1aadc2455b166;broad;00AD;both;1;3;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1207 | Spam: False ; 0.0 / 5.0"
salted;spam;00306.9e12acdecaf3825733a1aadc2455b166;00306__salted__broad__cp200B__single.9e12acdecaf3825733a1aadc2455b166;broad;200B;both;1;3;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1205 | Spam: False ; 0.0 / 5.0"
salted;spam;00306.9e12acdecaf3825733a1aadc2455b166;00306__salted__broad__cp200C__single.9e12acdecaf3825733a1aadc2455b166;broad;200C;both;1;3;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1205 | Spam: False ; 0.0 / 5.0"
salted;spam;00306.9e12acdecaf3825733a1aadc2455b166;00306__salted__broad__cp200D__single.9e12acdecaf3825733a1aadc2455b166;broad;200D;both;1;3;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1205 | Spam: False ; 0.0 / 5.0"
salted;spam;00307.79b64580c5c605583aec7b7a4f8679c0;00307__salted__broad__cp00AD__single.79b64580c5c605583aec7b7a4f8679c0;broad;00AD;both;1;3;False;0.1;5.0;1;BAD_CREDIT;SPAMD/1.1 0 EX_OK;"Content-length: 1583 | Spam: False ; 0.1 / 5.0"
salted;spam;00307.79b64580c5c605583aec7b7a4f8679c0;00307__salted__broad__cp200B__single.79b64580c5c605583aec7b7a4f8679c0;broad;200B;both;1;3;False;0.1;5.0;1;BAD_CREDIT;SPAMD/1.1 0 EX_OK;"Content-length: 1579 | Spam: False ; 0.1 / 5.0"
salted;spam;00307.79b64580c5c605583aec7b7a4f8679c0;00307__salted__broad__cp200C__single.79b64580c5c605583aec7b7a4f8679c0;broad;200C;both;1;3;False;0.1;5.0;1;BAD_CREDIT;SPAMD/1.1 0 EX_OK;"Content-length: 1579 | Spam: False ; 0.1 / 5.0"
salted;spam;00307.79b64580c5c605583aec7b7a4f8679c0;00307__salted__broad__cp200D__single.79b64580c5c605583aec7b7a4f8679c0;broad;200D;both;1;3;False;0.1;5.0;1;BAD_CREDIT;SPAMD/1.1 0 EX_OK;"Content-length: 1579 | Spam: False ; 0.1 / 5.0"
salted;spam;00308.c80d7cb2a6981efac408b429d42d2b89;00308__salted__broad__cp00AD__single.c80d7cb2a6981efac408b429d42d2b89;broad;00AD;body;0;3;False;1.0;5.0;2;FSL_HELO_NON_FQDN_1|HELO_NO_DOMAIN;SPAMD/1.1 0 EX_OK;"Content-length: 1306 | Spam: False ; 1.0 / 5.0"
salted;spam;00308.fc90f8aab51648329b9e705c9021b204;00308__salted__broad__cp00AD__single.fc90f8aab51648329b9e705c9021b204;broad;00AD;both;1;3;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1292 | Spam: False ; 0.0 / 5.0"
salted;spam;00308.c80d7cb2a6981efac408b429d42d2b89;00308__salted__broad__cp200B__single.c80d7cb2a6981efac408b429d42d2b89;broad;200B;body;0;3;False;1.0;5.0;2;FSL_HELO_NON_FQDN_1|HELO_NO_DOMAIN;SPAMD/1.1 0 EX_OK;"Content-length: 1306 | Spam: False ; 1.0 / 5.0"
salted;spam;00308.fc90f8aab51648329b9e705c9021b204;00308__salted__broad__cp200B__single.fc90f8aab51648329b9e705c9021b204;broad;200B;both;1;3;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1295 | Spam: False ; 0.0 / 5.0"
salted;spam;00308.c80d7cb2a6981efac408b429d42d2b89;00308__salted__broad__cp200C__single.c80d7cb2a6981efac408b429d42d2b89;broad;200C;body;0;3;False;1.0;5.0;2;FSL_HELO_NON_FQDN_1|HELO_NO_DOMAIN;SPAMD/1.1 0 EX_OK;"Content-length: 1306 | Spam: False ; 1.0 / 5.0"
salted;spam;00308.fc90f8aab51648329b9e705c9021b204;00308__salted__broad__cp200C__single.fc90f8aab51648329b9e705c9021b204;broad;200C;both;1;3;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1295 | Spam: False ; 0.0 / 5.0"
salted;spam;00308.c80d7cb2a6981efac408b429d42d2b89;00308__salted__broad__cp200D__single.c80d7cb2a6981efac408b429d42d2b89;broad;200D;body;0;3;False;1.0;5.0;2;FSL_HELO_NON_FQDN_1|HELO_NO_DOMAIN;SPAMD/1.1 0 EX_OK;"Content-length: 1306 | Spam: False ; 1.0 / 5.0"
salted;spam;00308.fc90f8aab51648329b9e705c9021b204;00308__salted__broad__cp200D__single.fc90f8aab51648329b9e705c9021b204;broad;200D;both;1;3;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1295 | Spam: False ; 0.0 / 5.0"
salted;spam;00309.d9efb4713f45f4e1237d3f9b757d0916;00309__salted__broad__cp00AD__single.d9efb4713f45f4e1237d3f9b757d0916;broad;00AD;body;0;3;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1550 | Spam: False ; 0.0 / 5.0"
salted;spam;00309.d9efb4713f45f4e1237d3f9b757d0916;00309__salted__broad__cp200B__single.d9efb4713f45f4e1237d3f9b757d0916;broad;200B;body;0;3;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1550 | Spam: False ; 0.0 / 5.0"
salted;spam;00309.d9efb4713f45f4e1237d3f9b757d0916;00309__salted__broad__cp200C__single.d9efb4713f45f4e1237d3f9b757d0916;broad;200C;body;0;3;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1550 | Spam: False ; 0.0 / 5.0"
salted;spam;00309.d9efb4713f45f4e1237d3f9b757d0916;00309__salted__broad__cp200D__single.d9efb4713f45f4e1237d3f9b757d0916;broad;200D;body;0;3;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 1550 | Spam: False ; 0.0 / 5.0"
salted;spam;00310.dd799961317914374088b04cc0fb1b85;00310__salted__broad__cp00AD__single.dd799961317914374088b04cc0fb1b85;broad;00AD;subject;1;0;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 2485 | Spam: False ; 0.0 / 5.0"
salted;spam;00310.dd799961317914374088b04cc0fb1b85;00310__salted__broad__cp200B__single.dd799961317914374088b04cc0fb1b85;broad;200B;subject;1;0;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 2488 | Spam: False ; 0.0 / 5.0"
salted;spam;00310.dd799961317914374088b04cc0fb1b85;00310__salted__broad__cp200C__single.dd799961317914374088b04cc0fb1b85;broad;200C;subject;1;0;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 2488 | Spam: False ; 0.0 / 5.0"
salted;spam;00310.dd799961317914374088b04cc0fb1b85;00310__salted__broad__cp200D__single.dd799961317914374088b04cc0fb1b85;broad;200D;subject;1;0;False;0.0;5.0;1;none;SPAMD/1.1 0 EX_OK;"Content-length: 2488 | Spam: False ; 0.0 / 5.0"
salted;spam;00311.176626eb0ec0de8f451a079083104975;00311__salted__broad__cp00AD__single.176626eb0ec0de8f451a079083104975;broad;00AD;subject;1;0;False;0.6;5.0;2;BAD_CREDIT|FROM_MISSPACED	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1430 | Spam: False ; 0.6 / 5.0"
salted;spam;00311.176626eb0ec0de8f451a079083104975;00311__salted__broad__cp200B__single.176626eb0ec0de8f451a079083104975;broad;200B;subject;1;0;False;0.6;5.0;2;BAD_CREDIT|FROM_MISSPACED	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1433 | Spam: False ; 0.6 / 5.0"
salted;spam;00311.176626eb0ec0de8f451a079083104975;00311__salted__broad__cp200C__single.176626eb0ec0de8f451a079083104975;broad;200C;subject;1;0;False;0.6;5.0;2;BAD_CREDIT|FROM_MISSPACED	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1433 | Spam: False ; 0.6 / 5.0"
salted;spam;00311.176626eb0ec0de8f451a079083104975;00311__salted__broad__cp200D__single.176626eb0ec0de8f451a079083104975;broad;200D;subject;1;0;False;0.6;5.0;2;BAD_CREDIT|FROM_MISSPACED	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1433 | Spam: False ; 0.6 / 5.0"
salted;spam;00312.5034fee7d265abd7a4194e9300de24bf;00312__salted__broad__cp00AD__single.5034fee7d265abd7a4194e9300de24bf;broad;00AD;subject;1;0;False;1.6;5.0;1;SUBJECT_DIET	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1618 | Spam: False ; 1.6 / 5.0"
salted;spam;00312.75c839d7d4f6da9e860a11b617904fb5;00312__salted__broad__cp00AD__single.75c839d7d4f6da9e860a11b617904fb5;broad;00AD;body;0;3;True;8.4;5.0;4;ADVANCE_FEE_5_NEW_MONEY|LOTS_OF_MONEY|MILLION_USD|MSOE_MID_WRONG_CASE;SPAMD/1.1 0 EX_OK;"Content-length: 687 | Spam: True ; 8.4 / 5.0"
salted;spam;00312.5034fee7d265abd7a4194e9300de24bf;00312__salted__broad__cp200B__single.5034fee7d265abd7a4194e9300de24bf;broad;200B;subject;1;0;False;1.6;5.0;1;SUBJECT_DIET	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1621 | Spam: False ; 1.6 / 5.0"
salted;spam;00312.75c839d7d4f6da9e860a11b617904fb5;00312__salted__broad__cp200B__single.75c839d7d4f6da9e860a11b617904fb5;broad;200B;body;0;3;True;8.4;5.0;4;ADVANCE_FEE_5_NEW_MONEY|LOTS_OF_MONEY|MILLION_USD|MSOE_MID_WRONG_CASE;SPAMD/1.1 0 EX_OK;"Content-length: 687 | Spam: True ; 8.4 / 5.0"
salted;spam;00312.5034fee7d265abd7a4194e9300de24bf;00312__salted__broad__cp200C__single.5034fee7d265abd7a4194e9300de24bf;broad;200C;subject;1;0;False;1.6;5.0;1;SUBJECT_DIET	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1621 | Spam: False ; 1.6 / 5.0"
salted;spam;00312.75c839d7d4f6da9e860a11b617904fb5;00312__salted__broad__cp200C__single.75c839d7d4f6da9e860a11b617904fb5;broad;200C;body;0;3;True;8.4;5.0;4;ADVANCE_FEE_5_NEW_MONEY|LOTS_OF_MONEY|MILLION_USD|MSOE_MID_WRONG_CASE;SPAMD/1.1 0 EX_OK;"Content-length: 687 | Spam: True ; 8.4 / 5.0"
salted;spam;00312.5034fee7d265abd7a4194e9300de24bf;00312__salted__broad__cp200D__single.5034fee7d265abd7a4194e9300de24bf;broad;200D;subject;1;0;False;1.6;5.0;1;SUBJECT_DIET	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1621 | Spam: False ; 1.6 / 5.0"
salted;spam;00312.75c839d7d4f6da9e860a11b617904fb5;00312__salted__broad__cp200D__single.75c839d7d4f6da9e860a11b617904fb5;broad;200D;body;0;3;True;8.4;5.0;4;ADVANCE_FEE_5_NEW_MONEY|LOTS_OF_MONEY|MILLION_USD|MSOE_MID_WRONG_CASE;SPAMD/1.1 0 EX_OK;"Content-length: 687 | Spam: True ; 8.4 / 5.0"
salted;spam;00313.4363902393c0037670bc9483d19dc551;00313__salted__broad__cp00AD__single.4363902393c0037670bc9483d19dc551;broad;00AD;subject;1;0;False;0.1;5.0;1;BAD_CREDIT;SPAMD/1.1 0 EX_OK;"Content-length: 1359 | Spam: False ; 0.1 / 5.0"
salted;spam;00313.4363902393c0037670bc9483d19dc551;00313__salted__broad__cp200B__single.4363902393c0037670bc9483d19dc551;broad;200B;subject;1;0;False;0.1;5.0;1;BAD_CREDIT;SPAMD/1.1 0 EX_OK;"Content-length: 1362 | Spam: False ; 0.1 / 5.0"
salted;spam;00313.4363902393c0037670bc9483d19dc551;00313__salted__broad__cp200C__single.4363902393c0037670bc9483d19dc551;broad;200C;subject;1;0;False;0.1;5.0;1;BAD_CREDIT;SPAMD/1.1 0 EX_OK;"Content-length: 1362 | Spam: False ; 0.1 / 5.0"
salted;spam;00313.4363902393c0037670bc9483d19dc551;00313__salted__broad__cp200D__single.4363902393c0037670bc9483d19dc551;broad;200D;subject;1;0;False;0.1;5.0;1;BAD_CREDIT;SPAMD/1.1 0 EX_OK;"Content-length: 1362 | Spam: False ; 0.1 / 5.0"
salted;spam;00315.0ee82a2e087ffcf6efbd30b36499ead6;00315__salted__broad__cp00AD__single.0ee82a2e087ffcf6efbd30b36499ead6;broad;00AD;both;1;3;False;3.0;5.0;2;ADVANCE_FEE_5_NEW_MONEY|LOTS_OF_MONEY;SPAMD/1.1 0 EX_OK;"Content-length: 1416 | Spam: False ; 3.0 / 5.0"
salted;spam;00315.81905f8867f52179286a6a5bdd1483fa;00315__salted__broad__cp00AD__single.81905f8867f52179286a6a5bdd1483fa;broad;00AD;subject;1;0;False;1.6;5.0;4;BAD_CREDIT|HEADER_FROM_DIFFERENT_DOMAINS|MARKETING_PARTNERS|URI_DQ_UNSUB	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1270 | Spam: False ; 1.6 / 5.0"
salted;spam;00315.0ee82a2e087ffcf6efbd30b36499ead6;00315__salted__broad__cp200B__single.0ee82a2e087ffcf6efbd30b36499ead6;broad;200B;both;1;3;False;3.0;5.0;2;ADVANCE_FEE_5_NEW_MONEY|LOTS_OF_MONEY;SPAMD/1.1 0 EX_OK;"Content-length: 1419 | Spam: False ; 3.0 / 5.0"
salted;spam;00315.81905f8867f52179286a6a5bdd1483fa;00315__salted__broad__cp200B__single.81905f8867f52179286a6a5bdd1483fa;broad;200B;subject;1;0;False;1.6;5.0;4;BAD_CREDIT|HEADER_FROM_DIFFERENT_DOMAINS|MARKETING_PARTNERS|URI_DQ_UNSUB	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1273 | Spam: False ; 1.6 / 5.0"
salted;spam;00315.0ee82a2e087ffcf6efbd30b36499ead6;00315__salted__broad__cp200C__single.0ee82a2e087ffcf6efbd30b36499ead6;broad;200C;both;1;3;False;3.0;5.0;2;ADVANCE_FEE_5_NEW_MONEY|LOTS_OF_MONEY;SPAMD/1.1 0 EX_OK;"Content-length: 1419 | Spam: False ; 3.0 / 5.0"
salted;spam;00315.81905f8867f52179286a6a5bdd1483fa;00315__salted__broad__cp200C__single.81905f8867f52179286a6a5bdd1483fa;broad;200C;subject;1;0;False;1.6;5.0;4;BAD_CREDIT|HEADER_FROM_DIFFERENT_DOMAINS|MARKETING_PARTNERS|URI_DQ_UNSUB	autolearn=disabled;SPAMD/1.1 0 EX_OK;"Content-length: 1273 | Spam: False ; 1.6 / 5.0"
salted;spam;00315.0ee82a2e087ffcf6efbd30b36499ead6;00315__salted__broad__cp200D__single.0ee82a2e087ffcf6efbd30b36499ead6;broad;200D;both;1;3;False;3.0;5.0;2;ADVANCE_FEE_5_NEW_MONEY|LOTS_OF_MONEY;SPAMD/1.1 0 EX_OK;"Content-length: 1419 | Spam: False ; 3.0 / 5.0"
