message_id;baseline_score;baseline_spam_flag;baseline_rule_count;n_variants;salted_score_mean;salted_score_min;salted_score_max;salted_rule_count_mean;salted_any_spam;salted_all_spam;salted_any_bypass;salted_all_bypass
00745.a0f2c78f1a75fe880532f0c432aa12d2;3.1;False;4;4;3.1;3.1;3.1;4;False;False;True;True
00748.2b1fcd8621caf857e9ec0b08555ae5db;2.8;False;3;4;1.8;1.8;1.8;2;False;False;True;True
00750.dfc392478300e11189d61d29bed9cecc;4.2;False;5;4;4.0;4.0;4.0;4;False;False;True;True
00752.c0892cd4ffff618e689dec28f2f4695e;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
00754.9922dfbaee98abc6e1a3a00909a8d24e;3.4;False;2;4;3.4;3.4;3.4;2;False;False;True;True
00755.4280e5603d66801661cbd0fe0b33eec8;0.1;False;2;4;0.1;0.1;0.1;2;False;False;True;True
00759.23e678ecd735ad618ad151d311c81070;11.4;True;8;4;11.4;11.4;11.4;8;True;True;False;False
00772.deb64399accba9b54b5f10ae57c7bbb5;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00776.22f3f3942932c3d3b6e254bcab9673d1;3.4;False;1;4;3.4;3.4;3.4;1;False;False;True;True
00777.284d3dc66b4f1bdedb5a5eba41d18d14;6.7;True;8;4;6.7;6.7;6.7;8;True;True;False;False
00779.cfeedd9839de273525bae85b56ebf146;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00781.8657bfadc87dd7fbcb174982f2c9d34e;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
00782.1a0cff70694be0ab6f02dbee8b5b482e;3.5;False;2;4;2.0;2.0;2.0;1;False;False;True;True
00784.daac746f35f3bc27817777fa48673781;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00790.365798c56fbfc98b2c8e4cbce0417999;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
00791.68d57323ce71a6f706248a709363e9a8;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00794.5e45ec5eb133c2c960f54bf7e4822f77;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00795.61fe820f7755e4b4e66e715ea667b338;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00796.1f29c490fd2bd8581d19e3e193978a3d;3.6;False;3;4;2.6;2.6;2.6;2;False;False;True;True
00798.f4f637b8f59ad0e9f154f137b64dd5bf;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00800.770c5025e1f05a52d805d04cbc74252f;1.5;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00802.0812cab595172a326e8808357b98fcc5;3.7;False;2;4;3.7;3.7;3.7;2;False;False;True;True
00807.8abdd26ba778758f5e46b84a54ac62f4;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00810.bceaa748f9cee012c466212d8a608acf;6.3;True;2;4;3.4;3.4;3.4;1;False;False;True;True
00811.1a510ce29a20ec57048d6b29d0056d57;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00812.275141f8033735b80bdca7c9dcabc8ad;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00815.a94675622ac65f9a21ab1b83cc869ee6;2.2;False;2;4;2.2;2.2;2.2;2;False;False;True;True
00816.a4d225bcdd61ba45407b9617397c82c0;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00817.446795af3e79a13e7c3aa784573bcaa0;3.4;False;2;4;3.4;3.4;3.4;2;False;False;True;True
00818.3939063d91d49a0c8e7d01efb2fb95a1;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00819.00de24076c1599b80c13f1e028094b6c;8.4;True;3;4;8.4;8.4;8.4;3;True;True;False;False
00820.bc04797ff065e0ddf83cf6f61697f4fe;2.2;False;2;4;2.2;2.2;2.2;2;False;False;True;True
00824.eec96f74d95afedbe574498808d29395;4.7;False;4;4;1.0;1.0;1.0;2;False;False;True;True
00829.afe2abb0aa5184c633944ac2859f10c9;1.7;False;2;4;1.7;1.7;1.7;2;False;False;True;True
00830.079ed7d24f78024e023b82417a6fe2ca;4.3;False;5;4;3.3;3.3;3.3;4;False;False;True;True
00838.a9f6a5bc71c83bd73764f3945b5b9074;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00840.819e7f38c3eced79f5e956fd95103957;5.4;True;5;4;5.4;5.4;5.4;5;True;True;False;False
00841.1daced0eafff035e9fb8aa9f58e6bcce;0.8;False;3;4;0.8;0.8;0.8;3;False;False;True;True
00842.bd26298437dec2f1d09fd757afbcb13f;0.9;False;4;4;0.9;0.9;0.9;4;False;False;True;True
00843.92ef4b70e051724249f825731dfc456a;1.8;False;3;4;0.3;0.3;0.3;2;False;False;True;True
00845.50e08b3f38d440f61b858415e012a9bb;1.6;False;2;4;1.6;1.6;1.6;2;False;False;True;True
00858.86651f55da5fa60fa633876354e0aead;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00859.9d4f4626b7bcd9d24e20667bf0f22b24;2.0;False;2;4;2.0;2.0;2.0;2;False;False;True;True
00861.e8b94fc9514d2d2cbb541b01e2dda726;2.7;False;4;4;2.7;2.7;2.7;4;False;False;True;True
00863.21d7abedcd9baef5741247adc3b50717;1.6;False;2;4;1.6;1.6;1.6;2;False;False;True;True
00864.26b74488b46463e16a5fa0f521786a48;2.7;False;4;4;2.7;2.7;2.7;4;False;False;True;True
00865.5021e39ed3259477237997ff88595997;0.7;False;1;4;0.7;0.7;0.7;1;False;False;True;True
00871.48d32184662134852f20566c47c217f2;3.4;False;2;4;3.4;3.4;3.4;2;False;False;True;True
00873.9aafc086e6f619ccaaed6b3ddb68b013;2.8;False;1;4;2.8;2.8;2.8;1;False;False;True;True
00874.5a8822c0bc7366b22f3c99c0e6dd058a;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
00875.535ae4621326594a8c9edbc33c06b408;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
00881.ec61388b6f9f09b285950e2f11aec158;3.6;False;2;4;3.6;3.6;3.6;2;False;False;True;True
00883.a154f7c7619d620a00deb7da892ca4ce;7.1;True;6;4;2.8;2.8;2.8;4;False;False;True;True
00885.6f8bc5aec58114e2d8ae91f3d1b464fc;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
00887.7a8cc64a563c42af29184459e6c1a97f;0.2;False;2;4;0.2;0.2;0.2;2;False;False;True;True
00889.272969152a8ce2d6ece155571e862683;0.0;False;2;4;0.0;0.0;0.0;2;False;False;True;True
00890.3996b985f81cb29cba9dfda9844c47e2;2.0;False;2;4;2.0;2.0;2.0;2;False;False;True;True
00891.730d12d96dcfa7812a51d12d9a3b6a1c;2.2;False;4;4;2.2;2.2;2.2;4;False;False;True;True
00892.98aff9f92339cedef0ce0b9bade2765f;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
00893.89d5fc38f24e7e2241888c19ec260994;1.0;False;2;4;1.0;1.0;1.0;2;False;False;True;True
00894.f54f07418fc8e677fe0fe5ac60a251ab;3.0;False;4;4;3.0;3.0;3.0;4;False;False;True;True
00895.d7895e10504f34149655062fe20d5174;8.1;True;6;4;8.1;8.1;8.1;6;True;True;False;False
00896.c6f6a4e29a114b9d7d5751e4292520de;8.1;True;6;4;8.1;8.1;8.1;6;True;True;False;False
00897.b95ab214fa940540786f7bb4284b275d;3.0;False;2;4;3.0;3.0;3.0;2;False;False;True;True
00898.8b3fe8deaa79f08133be78fc63e726c9;8.7;True;7;4;8.7;8.7;8.7;7;True;True;False;False
00899.957a4f3be27468470183f978db53c753;8.7;True;7;4;8.7;8.7;8.7;7;True;True;False;False
00901.95250e8c5c190d1b0320b9e6fe0f5a82;0.3;False;3;4;0.3;0.3;0.3;3;False;False;True;True
00902.5cf0d5b3c8c28418fd5aac308db88a47;3.7;False;2;4;3.7;3.7;3.7;2;False;False;True;True
00903.1b151e48aafed20229a1880c1d558992;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00907.74983d9d0d6ee3c681a48cf893f123b5;8.9;True;10;4;8.9;8.9;8.9;10;True;True;False;False
00908.718f913e615b66df1c33cfb0af8e8885;2.3;False;3;4;2.3;2.3;2.3;3;False;False;True;True
00916.018fdcfbee3a549dc675f169a1243e16;0.2;False;2;4;0.2;0.2;0.2;2;False;False;True;True
00919.0b677a6b8d8bff153989d1708850f985;9.2;True;7;4;9.2;9.2;9.2;7;True;True;False;False
00922.06a743f9aa0c1d27703342dac65a308b;6.3;True;3;4;3.3;3.3;3.3;2;False;False;True;True
00925.6ba2770acb214c661a26e54b4d03c119;1.5;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00936.1f06517cffff4360820ff6012b392b93;8.5;True;7;4;8.5;8.5;8.5;7;True;True;False;False
00937.ab1a356a481bf9a59d00fd39d309e33f;8.5;True;7;4;8.5;8.5;8.5;7;True;True;False;False
00939.8d335bc76836e51b449de9f6b38aa0f8;1.2;False;2;4;1.2;1.2;1.2;2;False;False;True;True
00940.33bee147237876bc1f28b1bf21b586a0;6.5;True;6;4;6.5;6.5;6.5;6;True;True;False;False
00941.3ad67a2e6c3bc19d2187dd5a98e05c9d;5.5;True;5;4;5.5;5.5;5.5;5;True;True;False;False
00946.b2d8cc12ec881dc3ad32998e292ad772;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
00947.e4d80402e902f1ea42cfc539bb279afd;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
00954.f92e3e1383d3882a4287fb8d6a1b1eb0;14.7;True;11;4;14.7;14.7;14.7;11;True;True;False;False
00956.bd15831ffe9661a5395b8ec491a4fed2;3.7;False;2;4;3.7;3.7;3.7;2;False;False;True;True
00958.c624269d8005dce3d754defab3a3d691;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
00962.452e4bd0724bf1139c9bc4eb9ec0fe43;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00963.fa300a7faa192b0315a2b2122a97953d;0.2;False;2;4;0.2;0.2;0.2;2;False;False;True;True
00970.4166b8fab10bbf38aa782c311a70ee6b;1.7;False;2;4;1.7;1.7;1.7;2;False;False;True;True
00971.6d8acd89e1b2e699acc6a3443c6d2d6d;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00972.5290463cd76d76c7dc9e2d2fb88cb8d1;1.2;False;2;4;1.2;1.2;1.2;2;False;False;True;True
00973.ca8a425093e9994271e922f4d60f775c;4.6;False;3;4;4.6;4.6;4.6;3;False;False;True;True
00975.5e2e7c9d8b2c04929ff41e010163e5e8;8.2;True;8;4;8.2;8.2;8.2;8;True;True;False;False
00976.82ecfa404e2e597e113dc0278c5861c2;3.7;False;2;4;3.7;3.7;3.7;2;False;False;True;True
00978.707d7b7ae170aebe3d5b0fd28c55114e;11.1;True;10;4;11.1;11.1;11.1;10;True;True;False;False
00984.9521bd4c46b37f795efb665266cf5ab5;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
00993.32d00ccd0a831830838667fed1371d5f;4.3;False;7;4;4.3;4.3;4.3;7;False;False;True;True
00999.f46c3f4b40ebbd0cf2752066c9372ecc;1.2;False;2;4;1.2;1.2;1.2;2;False;False;True;True
01001.742869a142437dc82db21228edcaff32;4.3;False;5;4;4.3;4.3;4.3;5;False;False;True;True
01007.255b826a1098e8b7d603c7dcf79f3fba;3.6;False;2;4;3.6;3.6;3.6;2;False;False;True;True
01008.5e932696d8f33950af53eb9461a014a2;1.7;False;2;4;1.7;1.7;1.7;2;False;False;True;True
01009.546dc7364ebc4365ba70ee9d9618ad8e;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01010.584ca28025d60d58521b4dd453125431;8.5;True;7;4;8.5;8.5;8.5;7;True;True;False;False
01011.d4812088cad8553fb214dab8003add9b;8.5;True;7;4;8.5;8.5;8.5;7;True;True;False;False
01014.98c1d0a70f88efb979d9ca65e945363e;4.0;False;2;4;1.0;1.0;1.0;1;False;False;True;True
01016.ac6ce255291deba2f46cdd8ddba3ea01;0.3;False;3;4;0.3;0.3;0.3;3;False;False;True;True
01018.3954fb1ddf16896826a0c03270587195;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
01019.994b153571324a2adad60a129c65546a;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
01023.1f96236c94e92482c058e950ccd7a590;2.8;False;3;4;1.8;1.8;1.8;2;False;False;True;True
01025.936514974d8ee8794cf80e3effea92c7;1.2;False;2;4;0.2;0.2;0.2;1;False;False;True;True
01029.d08161f9c60d767804dd9b5148a82025;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01035.9fc118cfb7ee6b9d5fc08fa324f57827;2.0;False;2;4;2.0;2.0;2.0;2;False;False;True;True
01039.40b21f41dcf48f380729c22cd2a62122;1.0;False;1;4;1.0;1.0;1.0;1;False;False;True;True
01040.24856bbcaedd4d7b28eae47d8f89a62f;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
01042.7b53680639a0b4ec9e333ce3046b6af4;0.2;False;2;4;0.2;0.2;0.2;2;False;False;True;True
01044.dfd13c2800168c897a2c7056f6e6e2ce;3.6;False;2;4;3.6;3.6;3.6;2;False;False;True;True
01045.21a9ee890753696f026212b3d25f28e6;4.6;False;3;4;4.6;4.6;4.6;3;False;False;True;True
01046.00df3a73895dd0f6a8f22434141257f6;5.3;True;5;4;5.3;5.3;5.3;5;True;True;False;False
01051.a87f28b7d023a840cb54ed7aa5f4e19b;3.7;False;2;4;0.0;0.0;0.0;1;False;False;True;True
01054.3b393992b2d9b3c2209719e6ac83da11;0.3;False;3;4;0.3;0.3;0.3;3;False;False;True;True
01055.6235123a9b08a94a2262000419edd68a;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
01056.c7e5574c3a036313b160b31234e7d81e;4.6;False;3;4;4.6;4.6;4.6;3;False;False;True;True
01060.d72413ea3af9e1c5530a3570e0bb517e;2.6;False;2;4;1.6;1.6;1.6;1;False;False;True;True
01067.cbfadba14efd2125f98bf8ae03c68f68;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
01071.d9be48eb5a3359dd72dd7d0e9627fff3;7.0;True;5;4;7.0;7.0;7.0;5;True;True;False;False
01073.bfc8a301fd274efde213c0249d5a85b7;2.6;False;1;4;2.6;2.6;2.6;1;False;False;True;True
01075.07ee7f1ab5ad6659c47baa5ef3691a80;1.2;False;2;4;1.2;1.2;1.2;2;False;False;True;True
01079.9eb95fd88f3d9d551f8c64359470ae7e;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
01083.a6b3c50be5abf782b585995d2c11176b;3.2;False;2;4;3.2;3.2;3.2;2;False;False;True;True
01084.c0005822ea0294c6eb9143276b93eb41;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01094.91779ec04e5e6b27e84297c28fc7369f;4.0;False;3;4;4.0;4.0;4.0;3;False;False;True;True
01095.520dcad6e0ebb4d30222292f51ee76ab;4.0;False;3;4;4.0;4.0;4.0;3;False;False;True;True
01103.1ad34526adee0adab5a8cda98d3f2182;3.6;False;2;4;3.6;3.6;3.6;2;False;False;True;True
01104.ec267abf01fe81c42dc90dfd16c930bc;1.7;False;1;4;1.7;1.7;1.7;1;False;False;True;True
01105.2582a4afba9b0b06bed5d48e3e8b29df;1.7;False;1;4;1.7;1.7;1.7;1;False;False;True;True
01106.37f316c0f77e739cb5fe0e37aaea2046;2.0;False;2;4;2.0;2.0;2.0;2;False;False;True;True
01107.5b3ad5e88347b08967ec627b815f2fc3;2.0;False;2;4;2.0;2.0;2.0;2;False;False;True;True
01109.88a5be2e14a78393b1495d355995a122;2.0;False;2;4;2.0;2.0;2.0;2;False;False;True;True
01111.75bdbd4d859574b9e095f9f7b81ed106;1.8;False;3;4;1.8;1.8;1.8;3;False;False;True;True
01114.1499922e828350a4f6076ef4a0de3ec5;4.6;False;3;4;1.9;1.9;1.9;2;False;False;True;True
01115.bd63b2430d4bebf2a49a6caef0ee3974;9.1;True;7;4;9.1;9.1;9.1;7;True;True;False;False
01117.c018f3f0f9df7fe31cce608189589fd6;4.3;False;2;4;1.6;1.6;1.6;1;False;False;True;True
01119.343c5318a6ef39de4aea0f081009f391;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
01121.4dda94a3a06563e7f5e3fa659cf5519a;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01130.f286229e3c2eeb5c682204de85d903c0;1.0;False;1;4;1.0;1.0;1.0;1;False;False;True;True
01132.3d0e60ced92087634f1433f12810096d;0.1;False;1;4;0.1;0.1;0.1;1;False;False;True;True
01133.facfc10e99d36c8da8e62f27aa065aa2;4.3;False;2;4;1.6;1.6;1.6;1;False;False;True;True
01135.0a652f28eb7e06830ca75be5d2f41eaa;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01142.1d5b741cdc5cb3c026d678a4c8f613d6;2.0;False;3;4;2.0;2.0;2.0;3;False;False;True;True
01143.b92dc050e0b748b5e7c9f1cf1b469306;3.7;False;2;4;3.7;3.7;3.7;2;False;False;True;True
01145.a34477ade6db9376e4f8ccbfa8607881;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01146.f8a114b8bf65962ec02a1bcc2241e5d7;8.4;True;9;4;7.4;7.4;7.4;8;True;True;False;False
01150.c429b55e3a5834c74d18f9b0bfc968cd;1.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01153.423d8f8120ab7fa0946c45a60a44c059;11.2;True;7;4;11.2;11.2;11.2;7;True;True;False;False
01155.e8634e51df914973d548076958ed90b2;8.4;True;9;4;7.4;7.4;7.4;8;True;True;False;False
01157.0b96d63f8b171b5b5f8a872029371480;4.0;False;3;4;0.2;0.2;0.2;1;False;False;True;True
01158.5acbdb7eb695f96c08d960a56058481d;1.0;False;2;4;1.0;1.0;1.0;2;False;False;True;True
01163.1c25ecdd147c3f4eef84b13fa6061c9b;3.0;False;2;4;3.0;3.0;3.0;2;False;False;True;True
01165.8c661bf07a1a7a5fe8a9efc2439d17a1;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01167.2ac57a0189fa2b8713202b84e587b707;0.7;False;1;4;0.7;0.7;0.7;1;False;False;True;True
01169.4e5cf6c3e8863047dbba1bfca2ebab97;1.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01173.e0da19fcbb5649aa5104320ce38c6906;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01174.701ed2374fd181a0a63c8bfbc52a911c;4.2;False;2;4;2.7;2.7;2.7;1;False;False;True;True
01177.e6db3bae11ac87679c7f241a2c19b4c7;5.7;True;5;4;2.0;2.0;2.0;3;False;False;True;True
01181.9f4734afdec4aae228d20e63649253a1;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01189.5593d25cf7b731b1c9f3e708cd05c96b;3.7;False;3;4;3.7;3.7;3.7;3;False;False;True;True
01192.ae36c1ea662d5daa57777838507cceef;3.8;False;4;4;2.3;2.3;2.3;3;False;False;True;True
01193.7c4b9a0e900fdb7cafb86c1131f79a48;3.5;False;2;4;2.0;2.0;2.0;1;False;False;True;True
01195.2e0668d1365c631aa09d21c813ce013f;1.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01199.5a219c9b3e55a0136d8039fd74675570;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01203.f4c9144a594fb81ff323053fbd626a55;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01211.e9c2c3b1d544e8618d6f87c1871021e9;1.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01213.7889eb65b4b7f2cde2a9bd3bb9f230dd;1.5;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01215.e879c633ccfba3b6dcf761d8ac0764c0;0.1;False;1;4;0.1;0.1;0.1;1;False;False;True;True
01216.e293653cab0c486ba135cf8fbe6700fc;1.0;False;1;4;1.0;1.0;1.0;1;False;False;True;True
01218.4bb5c5746d9f19d8551437c242bfd79e;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01220.e399b9acc45a23ec853a9bb1d2a1a859;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
01223.0321f73febcffd82fcf12b36cce2c6c9;1.5;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01225.a07c90bc24b619d5e8b786675dc2d118;1.0;False;2;4;1.0;1.0;1.0;2;False;False;True;True
01230.0589bade8df0c343a49c6712f62dfca0;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01232.2c1fbf4d9cb31dd039c1bbb078225b5a;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01234.0bcd772346e2970c6246f40359cf4de5;1.5;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01236.903d52340bf3ed1a328b039bcd94e1c9;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
01237.245ac1766016b756a3ddb3b463cc9645;2.4;False;2;4;1.4;1.4;1.4;1;False;False;True;True
01240.7d6ae3682a3dd3fe457516b188eb105c;9.4;True;7;4;9.4;9.4;9.4;7;True;True;False;False
01242.3743099b115c6a8a273d8eca34a9c738;5.5;True;3;4;5.5;5.5;5.5;3;True;True;False;False
01250.2bfc033f9ced1c70e480ec75b0094431;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01252.85c2b9eb83de6e0447fdf956e9bd499c;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01253.26e421b9623002d636c29f79f68a58fb;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01255.e04eae4539f81463a930dfe44ebd6af8;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01256.93c359e7a1edb27054778deaa633b72b;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01259.b4dff1ed93bc931b271888cd42e41b85;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01260.fae84d2193ed2d65a14e2c8b612fb7fe;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01263.4e9dc99aae6eafdf9233e60b6d3225f9;2.0;False;3;4;2.0;2.0;2.0;3;False;False;True;True
01266.78f4e45d9e8699babb2e38f04d4401a5;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01267.6e9de9ba20f59c26028ebdb4550685fb;0.1;False;1;4;0.1;0.1;0.1;1;False;False;True;True
01270.f55f31ae8a3b92cdcddf7257aa9616a0;7.2;True;5;4;7.2;7.2;7.2;5;True;True;False;False
01273.b738ce23f30ea10c7ad44d949d111199;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01274.6eb8dc0890717ae45385f0393024c30e;4.2;False;2;4;2.7;2.7;2.7;1;False;False;True;True
01275.9ce1257b70028a741bd7877f0bc2ba0e;2.0;False;3;4;2.0;2.0;2.0;3;False;False;True;True
01277.6763a79fad1f1b39cb7d5b7faf92ea98;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01280.34dde162b3c6b2e873fc9f094d28b0fd;4.0;False;3;4;0.2;0.2;0.2;1;False;False;True;True
01281.889130eed8c0fabfe29f7ffe62d1afe1;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01282.9ae018dd0cf3c1f3345eb44074fd5635;4.0;False;3;4;0.2;0.2;0.2;1;False;False;True;True
01284.218c046acbc79f6f52c767fcb3fabbbc;4.2;False;2;4;2.7;2.7;2.7;1;False;False;True;True
01286.80a17353e03cab185cb52237b60359e4;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01287.45b0eefc02506c5c82e5ab4ffe2fc625;3.0;False;2;4;3.0;3.0;3.0;2;False;False;True;True
01290.cc97aad0960efa7c8b76464b39d54bc9;6.7;True;5;4;5.1;5.1;5.1;4;True;True;False;False
01292.3cfdacd938c6a4a7544581399e28e81c;1.6;False;2;4;0.1;0.1;0.1;1;False;False;True;True
01296.34052422109f131a8b1fb59d1d42f899;1.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01297.6899dd73603e94dcefaba9970c3cfb69;5.4;True;5;4;5.4;5.4;5.4;5;True;True;False;False
01298.3e410f64d440f9c883243bcc942b0f41;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01300.74283a1a03062473904cd6f9965df1d5;0.0;False;2;4;0.0;0.0;0.0;2;False;False;True;True
01303.59ad6322f5af1c3672849f504ad86fce;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01305.2456653e0fbd780a77a3d25229109432;1.5;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01308.c46f1215ccd8cedf162e0cf308b94dcd;6.1;True;8;4;5.1;5.1;5.1;7;True;True;False;False
01311.43bfe86df65d53c5f7ca2365dc12582b;2.0;False;1;4;2.0;2.0;2.0;1;False;False;True;True
01315.88a113666f60469492624820111ee3be;1.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01318.5ceb2b7a8b5780b006500266f5a508ca;2.0;False;1;4;2.0;2.0;2.0;1;False;False;True;True
01319.ec67d39c89f4a5865b730879685f3092;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01320.9d28c111c72720b5cd64a025591dbce5;0.1;False;1;4;0.1;0.1;0.1;1;False;False;True;True
01322.ff3e699f59f732ca886de5873eef313e;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01324.6ae300702ee69538834dccea9b774fef;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01326.32e7912cae22a40e7b27f7d020de08fe;0.3;False;2;4;0.3;0.3;0.3;2;False;False;True;True
01328.b23902de23cb3ca1f3334517282372b2;3.6;False;2;4;3.6;3.6;3.6;2;False;False;True;True
01329.75ca6f174da63761de16480f22089dae;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
01330.dafb0dd3006f86f73f42b4e24266277c;1.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01335.ca70ab7f2d1accef8b3cf646e3004ef8;4.3;False;2;4;4.3;4.3;4.3;2;False;False;True;True
01339.d94a16532a6f42497266dcc327a40163;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01340.0b77f53fb084eb948e07dc7ed2ab5c34;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01341.62703c6047c508d1d84bde0b7653b556;6.7;True;5;4;5.1;5.1;5.1;4;True;True;False;False
01342.7f89acf56fb4398340a0b07481e3193f;5.2;True;3;4;5.2;5.2;5.2;3;True;True;False;False
01344.43dbbbac0d006790dd696123d455f5b9;1.0;False;1;4;1.0;1.0;1.0;1;False;False;True;True
01345.436954c32bbf82773e33853ac26ef881;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01347.e2cd456cd2d58601fec5a5b6323463e1;0.7;False;1;4;0.7;0.7;0.7;1;False;False;True;True
01348.0ed90bb4a1ba1ea2309ffdbbce093753;0.2;False;1;4;0.2;0.2;0.2;1;False;False;True;True
01349.71c7c224e68df0a19c1834065368c89f;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01352.875dff8a1fd32766be05e136950add70;1.5;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01355.a47c042a6e16456c5b49c18d5b3868cb;3.0;False;1;4;3.0;3.0;3.0;1;False;False;True;True
01358.eb6c715f631ee3d22b135adb4dc4e67d;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01365.d90d27bbb210dbdc63ed704b00161315;1.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01369.8ea24235c6c50337d9dcd234e61a5132;1.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01370.38a1c6fbbad5804a9978112005535de1;0.0;False;1;4;0.0;0.0;0.0;1;False;False;True;True
01372.5d236077d94148a0ca71751f8f0a2e58;2.8;False;1;4;2.8;2.8;2.8;1;False;False;True;True
